País,Enero 1992,Febrero 1992,Marzo 1992,Abril 1992,Mayo 1992,Junio 1992,Julio 1992,Agosto 1992,Septiembre 1992,Octubre 1992,Noviembre 1992,Diciembre 1992,Enero 1993,Febrero 1993,Marzo 1993,Abril 1993,Mayo 1993,Junio 1993,Julio 1993,Agosto 1993,Septiembre 1993,Octubre 1993,Noviembre 1993,Diciembre 1993,Enero 1994,Febrero 1994,Marzo 1994,Abril 1994,Mayo 1994,Junio 1994,Julio 1994,Agosto 1994,Septiembre 1994,Octubre 1994,Noviembre 1994,Diciembre 1994,Enero 1995,Febrero 1995,Marzo 1995,Abril 1995,Mayo 1995,Junio 1995,Julio 1995,Agosto 1995,Septiembre 1995,Octubre 1995,Noviembre 1995,Diciembre 1995,Enero 1996,Febrero 1996,Marzo 1996,Abril 1996,Mayo 1996,Junio 1996,Julio 1996,Agosto 1996,Septiembre 1996,Octubre 1996,Noviembre 1996,Diciembre 1996,Enero 1997,Febrero 1997,Marzo 1997,Abril 1997,Mayo 1997,Junio 1997,Julio 1997,Agosto 1997,Septiembre 1997,Octubre 1997,Noviembre 1997,Diciembre 1997,Enero 1998,Febrero 1998,Marzo 1998,Abril 1998,Mayo 1998,Junio 1998,Julio 1998,Agosto 1998,Septiembre 1998,Octubre 1998,Noviembre 1998,Diciembre 1998,Enero 1999,Febrero 1999,Marzo 1999,Abril 1999,Mayo 1999,Junio 1999,Julio 1999,Agosto 1999,Septiembre 1999,Octubre 1999,Noviembre 1999,Diciembre 1999,Enero 2000,Febrero 2000,Marzo 2000,Abril 2000,Mayo 2000,Junio 2000,Julio 2000,Agosto 2000,Septiembre 2000,Octubre 2000,Noviembre 2000,Diciembre 2000,Enero 2001,Febrero 2001,Marzo 2001,Abril 2001,Mayo 2001,Junio 2001,Julio 2001,Agosto 2001,Septiembre 2001,Octubre 2001,Noviembre 2001,Diciembre 2001,Enero 2002,Febrero 2002,Marzo 2002,Abril 2002,Mayo 2002,Junio 2002,Julio 2002,Agosto 2002,Septiembre 2002,Octubre 2002,Noviembre 2002,Diciembre 2002,Enero 2003,Febrero 2003,Marzo 2003,Abril 2003,Mayo 2003,Junio 2003,Julio 2003,Agosto 2003,Septiembre 2003,Octubre 2003,Noviembre 2003,Diciembre 2003,Enero 2004,Febrero 2004,Marzo 2004,Abril 2004,Mayo 2004,Junio 2004,Julio 2004,Agosto 2004,Septiembre 2004,Octubre 2004,Noviembre 2004,Diciembre 2004,Enero 2005,Febrero 2005,Marzo 2005,Abril 2005,Mayo 2005,Junio 2005,Julio 2005,Agosto 2005,Septiembre 2005,Octubre 2005,Noviembre 2005,Diciembre 2005,Enero 2006,Febrero 2006,Marzo 2006,Abril 2006,Mayo 2006,Junio 2006,Julio 2006,Agosto 2006,Septiembre 2006,Octubre 2006,Noviembre 2006,Diciembre 2006,Enero 2007,Febrero 2007,Marzo 2007,Abril 2007,Mayo 2007,Junio 2007,Julio 2007,Agosto 2007,Septiembre 2007,Octubre 2007,Noviembre 2007,Diciembre 2007,Enero 2008,Febrero 2008,Marzo 2008,Abril 2008,Mayo 2008,Junio 2008,Julio 2008,Agosto 2008,Septiembre 2008,Octubre 2008,Noviembre 2008,Diciembre 2008,Enero 2009,Febrero 2009,Marzo 2009,Abril 2009,Mayo 2009,Junio 2009,Julio 2009,Agosto 2009,Septiembre 2009,Octubre 2009,Noviembre 2009,Diciembre 2009,Enero 2010,Febrero 2010,Marzo 2010,Abril 2010,Mayo 2010,Junio 2010,Julio 2010,Agosto 2010,Septiembre 2010,Octubre 2010,Noviembre 2010,Diciembre 2010,Enero 2011,Febrero 2011,Marzo 2011,Abril 2011,Mayo 2011,Junio 2011,Julio 2011,Agosto 2011,Septiembre 2011,Octubre 2011,Noviembre 2011,Diciembre 2011,Enero 2012,Febrero 2012,Marzo 2012,Abril 2012,Mayo 2012,Junio 2012,Julio 2012,Agosto 2012,Septiembre 2012,Octubre 2012,Noviembre 2012,Diciembre 2012,Enero 2013,Febrero 2013,Marzo 2013,Abril 2013,Mayo 2013,Junio 2013,Julio 2013,Agosto 2013,Septiembre 2013,Octubre 2013,Noviembre 2013,Diciembre 2013,Enero 2014,Febrero 2014,Marzo 2014,Abril 2014,Mayo 2014,Junio 2014,Julio 2014,Agosto 2014,Septiembre 2014,Octubre 2014,Noviembre 2014,Diciembre 2014,Enero 2015,Febrero 2015,Marzo 2015,Abril 2015,Mayo 2015,Junio 2015,Julio 2015,Agosto 2015,Septiembre 2015,Octubre 2015,Noviembre 2015,Diciembre 2015,Enero 2016,Febrero 2016,Marzo 2016,Abril 2016,Mayo 2016,Junio 2016,Julio 2016,Agosto 2016,Septiembre 2016,Octubre 2016,Noviembre 2016,Diciembre 2016,Enero 2017,Febrero 2017,Marzo 2017,Abril 2017,Mayo 2017,Junio 2017,Julio 2017,Agosto 2017,Septiembre 2017,Octubre 2017,Noviembre 2017,Diciembre 2017,Enero 2018,Febrero 2018,Marzo 2018,Abril 2018,Mayo 2018,Junio 2018,Julio 2018,Agosto 2018,Septiembre 2018,Octubre 2018,Noviembre 2018,Diciembre 2018,Enero 2019,Febrero 2019,Marzo 2019,Abril 2019,Mayo 2019,Junio 2019,Julio 2019,Agosto 2019,Septiembre 2019,Octubre 2019,Noviembre 2019,Diciembre 2019,Enero 2020,Febrero 2020,Marzo 2020,Abril 2020,Mayo 2020,Junio 2020,Julio 2020,Agosto 2020,Septiembre 2020,Octubre 2020,Noviembre 2020,Diciembre 2020,Enero 2021,Febrero 2021,Marzo 2021,Abril 2021,Mayo 2021,Junio 2021,Julio 2021,Agosto 2021,Septiembre 2021,Octubre 2021,Noviembre 2021,Diciembre 2021,Enero 2022(p),Febrero 2022(p),Marzo 2022(p),Abril 2022(p),Mayo 2022(p),Junio 2022(p),Julio 2022(p),Agosto 2022(p),Septiembre 2022(p),Octubre 2022(p),Noviembre 2022(p),Diciembre 2022(p),Enero 2023(p),Febrero 2023(p),Marzo 2023(p),Abril 2023(p),Mayo 2023(p),Junio 2023(p),Julio 2023(p),Agosto 2023(p),Septiembre 2023(p),Octubre 2023(p),Noviembre 2023(p),Diciembre 2023(p),Enero 2024(p),Febrero 2024(p),Marzo 2024(p),Abril 2024(p),Mayo 2024(p),Junio 2024(p),Julio 2024(p),Agosto 2024(p),Septiembre 2024(p),Octubre 2024(p),Noviembre 2024(p),Diciembre 2024(p),Enero 2025(p),Febrero 2025(p),Marzo 2025(p)
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0142,,,,,,,,,,,,,,,,0.00182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02150744,,,,,,,,,0.01959277,,,,,,,,,,,,,,,,,0.027254439999999998,,,,,,,,0.0252894,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0223,,,,,,,,,,,0.0942,,,0.1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00801631,,,,,,,,,,,0.0202653,,,,,,,,,,0.00243642,,,,,0.02056149,,,,,,,,,,,,,,0.015698200000000002,,,,0.0249461,,,,0.02269305,,,,,,,,,,,,,,,,,,,,,,0.00570792,,,,,,,,,,0.00555695,,,,0.01934806
Marruecos,,,,,,,0.01944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037652,0.06429364,,,,,,0.030333,,,0.020405,,0.02004,0.014,,0.064833,0.000565,,,,,0.0431,,0.0020118,0.13009,,,0.043153,,,,,,0.038868,,,,0.126396,,0.014461,,,,0.038712,,,,0.039716629999999996,,,,,0.044612,,,,,,,0.050112,0.14407,,,0.019999919999999997,,,,0.043612,,,0.044092,,,0.044192,,,,,,0.045662,,,0.03954925,0.043503,0.0167,0.03954925,0.08432175,0.03954925,,0.08854825,0.04033625,,0.04459048,,0.045851,,,0.0470606,0.0474516,0.055193,,0.06763519,,0.048721,,0.048421,,0.046644,,0.046335,,0.046335,0.0487205,0.043877,,0.040908,,,,,0.045735,0.038335,,,,0.045735,,0.045735,0.036335,,,,0.036585,,,,,,0.0389275,,,,,0.0347775,,0.042885,0.0409475,0.0413275,0.038335,,,,,,0.03227,,,0.04087,,,,,,0.037855,0.021435,,0.041875,,,,,,,0.0769,,,,,,0.026057,,,,0.0855705,,,,,,,,,0.0517,,,,0.0455,,,,,0.0526,,,0.05056,0.0492,,0.027,,0.05813,,,,0.05426,,,0.0299135,,,,0.042088,,,
Martinica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033908,,,,,0.036809,,,0.035072,,,,,,,,0.021894,,,,,0.02588,,0.027465,,,,,,,,,0.037596,0.080599,0.116772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01184065,0.01145396,,,,0.012206620000000001,,0.0139928,,,,,,,,,,,,,,,0.0048,,,0.00149,,,,,,0.03229124,,0.00222,,,,0.02246,,,,,,,,,,,,,,,,,,,0.06426932,,,,,0.0238518,,,,,,,0.03504525,0.0136466,,,,,,,,,0.0244,,,0.0374612,0.035302,,,,,,,,,,,,0.0146834,,,0.022361,,0.041622,,,0.020689,,,,,,,,,,,,0.053247,,,0.042943699999999994,,,,,0.0145644,,,,,,,,,,,,,,0.0154982,0.0286842,0.02845655,,,0.045529,,,,
Mauricio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0271345,,,,0.01614,,,0.02376,0.02416651,0.031025,,,,0.01966,,,,0.0220728,,,0.03657775,0.030339,,,,,,,,,,,0.012114799999999998,,,,,,,,0.049237699999999995,,,,,,,,,,,0.062918,,,,,0.09329124000000001,,0.032634,0.06967517,,,0.03416115,0.041024,0.06962660000000001,,0.073015,,,,0.0365,,,0.06152571,0.027675,,,,0.07228,0.07008,,,0.0269,0.056094,,0.043556279999999996,,,0.13636,0.050032,0.0800568,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0631,,,,,,,,,,,,,0.04387985,,,,,,,,,,,,,0.038286,,,,,,,,
México,0.679915,0.703595,0.440317,0.349784,0.522752,0.246902,0.571353,0.228284,0.843565,0.950701,0.25393,0.751684,0.49237,0.072739,0.524237,0.157004,0.221228,0.178193,0.482251,0.943638,1.398403,0.794734,1.486888,0.948888,1.118286,0.577177,0.456394,1.152499,0.769452,1.338864,0.908095,1.399917,2.025717,0.72836,1.689716,0.886628,,0.1077,0.000886,,0.001615,0.2365,0.033583,0.068051,0.161096,0.195855,0.152896,0.122002,0.46246,0.503397,0.503825,0.549104,0.704723,0.573629,0.662105,0.56877,0.734691,0.893159,0.863473,0.809377,0.608513,0.733157,0.643749,0.679902,0.594471,0.702048,0.752612,0.619323,1.677597,1.332323,1.27372,1.342225,0.817609,0.584873,0.714614,0.762177,0.452667,1.096653,0.428244,0.203803,0.189889,0.268401,0.183797,0.198252,0.249473,0.04671,0.263153,0.09393,0.17296,0.266112,0.397203,0.246099,0.52376,0.816855,0.548036,1.042642,0.163019,0.685671,0.337083,0.329098,0.261459,0.087615,0.504233,0.63314,0.52621,0.816733,1.144315,0.864378,0.304841,0.754834,0.805688,0.791958,0.511092,0.46867473,0.67075621,0.77810463,0.66906743,0.68358465,0.89465136,0.84728767,1.11364159,0.6340810600000001,1.50268274,0.6643172700000001,1.5769697,1.00237157,1.83376293,1.69688947,2.23504474,1.06997847,1.69865852,2.7480649500000003,1.91642049,1.5917948899999999,1.19378607,2.5939229,1.4832951,0.82799575,2.4231424500000003,2.13311392,1.86647622,1.07398566,1.29642192,2.00579625,2.30291797,0.93756922,2.07157081,1.42111009,1.74004572,2.17780422,1.1202293700000001,1.19617326,1.68678385,1.9256049,2.2195127799999996,2.12660204,0.5517262700000001,1.35906843,2.6960502,0.76519515,1.02042621,1.26122071,2.62102883,3.08380917,1.60709096,1.3234971000000002,2.47357521,1.22158043,2.98878823,1.8905594399999999,1.5601486599999999,1.65941298,0.9940970699999999,1.4364335700000002,2.10837258,2.1639056400000003,0.9017243199999999,1.54844768,1.5349974499999999,1.83769342,2.28700012,1.45842553,1.99930615,1.82031583,2.43107524,1.99665992,2.41008852,2.89030103,2.51267164,3.64357612,5.84397717,1.13597386,3.08328882,2.2981726,3.13670746,2.03938481,2.24329557,1.5014509299999999,1.4272287399999999,4.233469820000001,3.62859975,3.68454215,6.23276298,3.95884781,4.99549759,1.5774539699999999,1.7356655300000001,1.26939348,2.46924454,1.6753513,3.6619431099999997,3.0726758,2.1164381,0.85947627,2.07642455,1.8335881200000002,2.81348902,0.78276289,1.89314055,1.7562278,1.02844191,4.47345392,3.33881403,2.82407194,3.4387667299999998,2.66435214,3.55899621,2.87532999,12.65649118,11.18500278,4.01717109,3.18106006,1.7849103899999998,1.27623779,4.32984182,2.52736417,1.43415816,0.62198307,4.51618367,5.1742475599999995,0.8571538599999999,4.03398595,5.55343329,3.44129086,0.97298624,5.24366795,3.55393147,1.79709799,1.0387211,1.855057,4.68334066,1.8738557,1.1236558600000002,1.55384813,2.8319695400000002,0.87442089,0.9766805799999999,1.73358419,1.25375173,5.6646662,2.11190354,1.8309897099999999,2.92705453,1.90370202,0.74269249,1.48684134,2.4266347,9.74922102,6.44480192,3.6883552799999997,5.76355916,2.7902317,2.79131296,3.19133055,1.02336095,1.77917945,1.70697868,2.76929106,2.22362614,3.56267595,3.3674415499999997,1.155574,2.32048459,1.7940847,0.94606793,1.62527923,1.42995992,1.70238035,1.99666916,1.4014865600000002,1.87559999,3.09981331,2.50893994,0.95023134,1.68266469,2.1093647599999996,2.16787045,2.5569818399999997,2.81131882,0.92589536,2.2482745,1.1313504099999998,1.20160709,2.37145107,1.57094024,1.91923179,1.66442965,1.97053031,1.33350528,1.7736373799999998,1.4662428200000002,1.29080703,0.9487669,1.2715705,1.69138103,2.66394837,1.00194206,2.3034720699999998,1.01884699,1.82417138,1.80792447,2.15900051,1.53216841,1.367397,0.8238776,1.37258006,6.65515388,3.1131226499999998,1.7930097600000001,0.84527097,4.350796900000001,3.4110821600000003,4.43763866,2.65966091,1.88225453,8.9963111,1.8102871200000001,1.81895728,0.75231763,0.23323193,1.11454925,1.88709594,1.28942861,0.77452846,2.3897378199999997,2.2103113,1.15568775,1.89375095,1.31993485,1.46386258,2.62926862,1.17427051,3.08846127,3.56106931,3.53167984,2.05186148,3.27877955,3.3784448300000003,3.93610066,2.76446872,1.85579562,3.38206617,2.9310317400000003,1.37795382,1.67696124,2.84793723,3.25971473,2.81338244,3.94232927,5.0603332199999995,3.20572658,3.13193497,1.8753726899999998,3.48152851,4.84463347,3.94205207,3.80326488,4.94349877,4.2218379299999995,4.54406401,3.44531854,5.05065777,2.79187435,2.6751289700000003,2.8326203100000003,4.23813988,3.33637944,1.2477644099999998,1.87410406,2.2376958399999998,2.9878894700000003,4.218985480000001,4.8334771299999995,3.4058135099999998,6.18522688,3.0474722,3.0257822200000004,2.2520726400000006,3.1042363299999995
"Midway, Islas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldavia,,,,,,,,,0.015474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0076905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mónaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04525,,,0.1082,,,,,,,,,,,0.07299,,,0.050024360000000004,,,,,,,,0.06679,,0.04441643,,,0.07579989999999999,,,0.0718361,,,,,,0.08478,,,,,,,,,,,,,,,,,,,,,0.05926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09841695,,,,,,,,,,,,0.0493,,,,,,,,,,,,,,,,0.19187876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015871,,,,,,,,0.00966,0.0214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03810293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01539,,,,,,,,0.03973,,,0.01919619,,,,,0.03324201,0.018855,,,,,,,,0.02269344,,,,,,,0.01584,,0.006,,,,,0.007878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1071,,,,,,,,,,,,,,,,0.157696,,,,,,,,,,,,,,,,,,,,,,,,,,0.123424,,,,,,,,,,0.043232,,,,,,,,,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01593756,,,,,,,,0.17167291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3245,0.1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00117,,,,,,,,,,,,,0.0005,,,,0.011733,,,0.000833,,,,,,,,0.077697,,,,,,,,0.057895,,,,,,,0.014,,,,,,,,0.000292,0.06479,,,,,,0.0204,0.0003,,,,,0.012199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027555200000000002,,,,,,,,,,0.0020612,0.002338,,0.00471787,,,,0.0024744000000000003,0.00538238,0.0006497,0.00667125,,0.003041,0.0008499,,0.00640125,0.03526567,0.0023494,0.01321868,0.00295,0.0513285,0.046831199999999996,0.007957800000000001,0.03464804,,,5e-05,,0.00715,,0.01872216,0.02507416,,0.003645,0.02085198,,,,,0.032696,,,0.00444,0.023617419999999997,,0.0053115,0.00643,0.014935,0.02007,0.05033642,0.016865400000000003,0.04318,0.079675,,0.04553,0.030125,,0.08023050999999999,,,,,,0.03212991,0.03843,0.0298107,,,,0.02776016,0.0317353,,0.0355,0.00506,0.00506,0.0306527,0.05777,,,,,0.03483378,0.02607,0.04342448,,,,0.0626032,0.012403200000000001,0.012403200000000001,0.03577615,0.01756,0.06764021,0.03244787,,0.03711508,,0.0542,,0.03381,5e-05,1.72516982,0.057403699999999995,,,0.05797436,0.02367,0.0579783,0.02977,0.00935,0.07986075,0.02037,2.233775,,0.052437870000000004,0.09941979,0.00415085,0.00012,,0.014165,0.10785594999999999,,0.048779989999999995,,0.11211567,,,0.0237,0.065025,,0.16946302,0.05283016,,0.07432,0.05173176,,0.056518,,0.05097,0.10458719999999999,,,0.05122702,,0.099934,,0.044678760000000005,,0.05275424,,,0.04942933,,,,0.044671230000000006,0.049704809999999995,,0.04238707,0.048434580000000005,,0.045568779999999996,0.0488873,,0.038056309999999996,,0.00017219999999999998,,0.0076188,0.06198111,0.02688449,7.5e-05,0.0676008,0.037296,,0.16836448999999998,,0.0304752,0.01976,0.0001696,0.06704544,0.04396787,,0.0327364,,0.02532062,,0.02628255,,0.058816,,0.0701314,,,0.06905766,,,0.13218027,0.018882,0.05438901,,0.08521100999999999,0.023048,0.0367335,,0.022873,0.06647275999999999,0.04368785,,0.14984517,0.04692801,0.010332,,0.058475309999999996,,,0.0574044,0.08382935000000001,0.07140888000000001,,0.1035555,0.03108125,0.04804523,0.10498633,0.12161502,,0.0612115,,0.03548268,0.013972,0.1310328,,0.07865482,0.05276655,0.05059967,,0.0556059,0.060542059999999995,,0.012852,0.04902169,0.06587944999999999,0.10139856,0.17606302,0.06806896000000001,,0.027384,0.08821083,0.039452,0.116284,0.032519490000000005,0.0505231,0.015457120000000001,0.06085634,0.07857301
Níger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,,,,,,,,0.002844,,,,,,,,,,,,,,,,,,,,,,,,,0.000641,,,,,,,,,,,,,,,,,,,,,,,0.02434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03632,0.0231,,,,,,,,0.0550918,,,,,,0.0155,,,,,,,,,,,,,,,,,0.0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01109289,,,,,,,,,,,0.0070417399999999995,0.03719996,,0.0304,,,0.0125,,,,,0.0078,,,,0.009800020000000001,0.07691002000000001,,0.07491,,,,,,,,,,,,,,0.01245479,0.01543731,0.0606,0.033043239999999995,0.05805,,,,,,,,,,,,,,0.022231900000000002,,,,,,,,,,,,,0.01097791,,,,,,,,,,,,,,,,,0.0341766,0.0056766
